asin,week_start_date,weekly_salesrank,解像度,サイズ,価格,ズーム性能,カテゴリ
B00IDV4ACC,2025/8/17,134549,17,17,24,24,85
B00IDV4ACC,2025/8/24,305877,17,17,21,24,83
B00IDV4ACC,2025/8/31,113927,17,18,21,24,84
B00IDV4ACC,2025/9/7,268913,17,29,29,30,85
B00IDV4ACC,2025/9/14,37636,16,27,27,26,81
B00IDV4ACC,2025/9/21,26438,16,22,24,25,81
B00IDV4ACC,2025/9/28,20488,16,22,24,27,83
B00IDV4ACC,2025/10/5,25282,16,23,23,27,82
B00IDV4ACC,2025/10/12,29214,16,21,22,24,86
B00IDV4ACC,2025/10/19,28517,15,21,24,25,77
B00IDV4ACC,2025/10/26,20467,15,18,22,25,75
B00IDV4ACC,2025/11/2,42945,14,20,22,26,77
B00IDV4ACC,2025/11/9,26595,14,19,23,25,75
B00IDV4ACC,2025/11/16,24239,15,18,23,26,76
B00IDV4ACC,2025/11/23,27735,16,21,24,25,83
B00IDV4ACC,2025/11/30,24808,16,17,23,26,79
B00IDV4ACC,2025/12/7,28950,17,17,23,24,83
B00IDV4ACC,2025/12/14,17739,16,16,23,25,81
B00IDV4ACC,2025/12/21,14269,14,15,21,22,84
B00IDV4ACC,2025/12/28,17520,15,18,23,21,81
